0.874858833587  2.76551558933
1.10793733443  1.10580368159
1.29418904513  0.661689814073
1.51118952712  0.493215247285
1.69789859942  0.183313311224
1.89984133071  0.0880422051384
2.08609304142  0.0526826156565
2.28785986441  0.0303885496417
2.49001368567  0.0117152618748
2.79992893305  0.00841544596557
3.23435207695  0.00301253056964
3.73080048832  0.000965961550939
4.42848799778  0.000309505281634
5.45100777867  0.000128003883749
6.8608776417  3.66497554435e-05
9.26192042612  6.49417470134e-06
